plant_id,plant_name,customer,is_ssi_customer,state,ba,tech,mw,original_cod,bop_age,C1,C2,C3,C4,C5,C6,C7,BPRI,bpri_confidence,tier,exposure_composite,evidence_led,exposure_led,evidence_imputed,cooling_signal_pct,cooling_trend_pct_per_yr,summer_penalty_pct,summer_gap_to_envelope_pct,cooling_flag_years,c2_years,starts_per_MW_yr,cum_starts_est,trip_rate,cold_start_share,ramp_p95,lf_cv,low_lf_share,interruptible,c3_source,has_cems,heat_input_ratio,recoverable_usd,dominant_signature,suggested_scope,chp_cohort,climate_region,size_band
10180,Metro Wastewater Reclamation District,Engie North America,True,CO,PSCO,IC,8.0,1985.0,40.0,,100.0,89.47368421052632,,,96.42857142857143,,96.12781954887218,low,LIKELY,92.25563909774436,True,False,False,,,,,0.0,3.0,,,,,,1.2117734450838509,0.9615384615384616,,proxy (LF variance),False,,0.0,UNATTRIBUTED,"Diagnostic visit (heat-balance walkdown, fuel-gas and lube-oil systems) - scope TBD",True,arid,0.0
58897,Temple SEGF,Temple University,False,PA,PJM,IC,16.0,1993.0,32.0,,100.0,90.44117647058823,,,86.20689655172413,,94.37373225152129,low,LIKELY,88.74746450304258,True,False,False,,,,,0.0,7.0,,,,,,1.3636049120110427,1.0,,proxy (LF variance),False,,0.0,UNATTRIBUTED,"Diagnostic visit (heat-balance walkdown, fuel-gas and lube-oil systems) - scope TBD",False,coastal,0.0
960,North Ninth Street,Municipal / Public Utility (various),False,IL,PJM,IC,14.8,1954.0,71.0,,100.0,83.84453099642973,,,86.70212765957447,,92.49378483084382,low,LIKELY,84.98756966168762,True,False,False,,,,,0.0,7.0,,,,,,1.3329487283644041,1.0,,proxy (LF variance),False,,0.0,UNATTRIBUTED,"Diagnostic visit (heat-balance walkdown, fuel-gas and lube-oil systems) - scope TBD",False,inland,1.0
58056,"Irwindale Brew Yard, LLC","Irwindale Brew Yard, LLC",False,CA,CISO,GT,10.4,2002.0,23.0,,100.0,93.61702127659575,,,56.99999999999999,,89.48510638297873,low,LIKELY,78.97021276595746,True,False,False,,,,,0.0,2.0,,,,,,0.8435197641328458,0.625,,proxy (LF variance),False,,0.0,UNATTRIBUTED,"Diagnostic visit (heat-balance walkdown, fuel-gas and lube-oil systems) - scope TBD",False,industrial,0.0
3490,Graham,Vistra Group,False,TX,ERCO,ST,634.7,1960.0,65.0,92.5,81.81818181818183,86.11111111111111,94.44444444444444,83.33333333333334,80.0,88.0,87.13232323232324,high,CONFIRMED,86.50617283950616,True,False,False,1.721157181446607,0.400166688786251,1.721157181446607,10.111227353686154,2.0,4.0,0.03229872380652277,1332.5,5.966001961425302,0.0975609756097561,0.4114942528735632,1.1764322975377877,0.7125,0.5072463768115942,CEMS,True,0.9439553016459215,0.0,UNATTRIBUTED,Condenser performance test + circulating-water flow verification + circ-water pump vibration survey,False,inland,3.0
55154,Lost Pines 1 Power Project,LCRA,False,TX,ERCO,CC,609.0,2001.0,24.0,97.01492537313433,83.82352941176471,79.6875,84.375,67.1875,83.82352941176471,72.05882352941177,85.79565408252854,high,CONFIRMED,79.41176470588235,True,False,False,4.042956240236592,0.8288695116915212,4.042956240236592,7.150367041284056,2.0,7.0,0.13054187192118227,1908.0,5.202080832332933,0.1069182389937107,0.1945945945945946,0.3887396415678131,0.04878048780487805,0.40731951219512197,CEMS,True,0.9742984250080912,388318.35939319374,UNATTRIBUTED,Condenser performance test + circulating-water flow verification + circ-water pump vibration survey,False,inland,3.0
10682,Brush Generation Facility,BlackRock / GIP,False,CO,PSCO,CC,273.4,1990.0,35.0,80.0,100.0,57.14285714285714,100.0,100.0,86.66666666666667,88.46153846153845,85.66117216117216,high,CONFIRMED,81.46927146927146,True,False,False,4.949439410789296,1.2871723382359392,4.949439410789296,32.46153778637853,2.0,6.0,0.19568397951719094,1872.5,38.678712591756074,0.24299065420560748,0.5093869731800762,0.8477493928936735,0.9523809523809523,1.0,CEMS,True,0.5811992202993914,0.0,UNATTRIBUTED,Condenser performance test + circulating-water flow verification + circ-water pump vibration survey,False,arid,0.0
59220,Wildcat Point Generation Facility,Electric Cooperative (various),False,MD,PJM,CC,1113.6,2018.0,7.0,75.0,100.0,100.0,100.0,100.0,57.14285714285714,42.857142857142854,85.35714285714285,high,CONFIRMED,84.12698412698414,True,False,False,-0.08013532671647303,-0.14050823313868183,-0.08013532671647303,0.7153763497915179,0.0,5.0,0.1746587643678161,1361.5,13.336260358926513,0.10796915167095116,0.28074606116774764,0.5021977434969653,0.17857142857142858,0.0,CEMS,True,1.0021199944117811,0.0,FOULING,Condenser performance test + circulating-water flow verification + circ-water pump vibration survey,False,coastal,4.0
3453,Mountain Creek,"Mountain Creek Power, LLC",False,TX,ERCO,ST,852.2,1956.0,69.0,97.61904761904762,82.6086956521739,79.54545454545453,86.36363636363636,50.0,82.0,72.0,84.80607001693957,high,CONFIRMED,77.48484848484848,True,False,False,5.492613936086704,2.3319107611368484,5.492613936086704,18.410204984091393,0.0,4.0,0.031095986857545176,1828.5,1.446193109315185,0.7358490566037735,0.2459208899876391,1.1174888070152469,0.8375,0.30000000000000004,CEMS,True,0.9909294611744663,0.0,UNATTRIBUTED,Condenser performance test + circulating-water flow verification + circ-water pump vibration survey,False,inland,2.0
335,AES Huntington Beach LLC,Edison Mission Energy,False,CA,CISO,ST,218.0,1958.0,67.0,94.44444444444444,80.0,100.0,100.0,100.0,45.45454545454545,31.818181818181817,84.46969696969697,high,LIKELY,80.30303030303031,True,False,False,0.5750208718230398,1.5756343412741582,0.5750208718230398,7.768438761276126,0.0,1.0,2.0711009174311927,30250.5,38.64544442261086,0.08970099667774087,0.49472222222222223,1.0103143843695084,0.86,0.0,CEMS,True,201.58750561059645,0.0,UNATTRIBUTED,Diagnostic visit (heat-balance walkdown; condenser / cooling-water check if a summer penalty is present) - scope TBD,False,coastal,2.0
58207,Central Utility Plant at White Oak,GSA Metropolitan Service Center,False,MD,PJM,IC,5.7,2003.0,22.0,,100.0,76.78571428571428,,,57.01754385964912,,84.4392230576441,low,LIKELY,68.87844611528821,True,False,False,1.2014752408872704,,1.2014752408872704,17.632539362335514,0.0,6.0,,,,,,2.8381793095471157,0.9473684210526315,,proxy (LF variance),False,,0.0,UNATTRIBUTED,"Diagnostic visit (heat-balance walkdown, fuel-gas and lube-oil systems) - scope TBD",True,coastal,2.0
2079,Hawthorn,Evergy,True,MO,SWPP,CC,312.8,1997.0,28.0,78.04878048780488,93.54838709677419,85.48387096774194,99.19354838709677,91.12903225806451,82.67716535433071,34.67741935483871,84.1017055204842,high,CONFIRMED,82.88883244433156,True,False,False,1.4475891103058829,2.3003328335650624,1.4475891103058829,14.24379225868003,0.0,6.0,0.32928388746803067,2884.0,19.175666740136656,0.04854368932038835,0.2708333333333333,0.6155034451510603,0.5238095238095238,0.0,CEMS,True,1.0396427284657486,0.0,FOULING,Condenser performance test + circulating-water flow verification + circ-water pump vibration survey,False,inland,2.0
50299,AltaGas Ripon Energy Inc.,AltaGas Ripon Energy Inc.,False,CA,CISO,GT,49.5,1988.0,37.0,,93.75,77.20588235294119,,,68.57142857142857,,83.75105042016807,low,LIKELY,73.75210084033614,True,False,False,,,,,0.0,3.0,,,,,,1.1329577210676798,1.0,,proxy (LF variance),False,,0.0,UNATTRIBUTED,"Diagnostic visit (heat-balance walkdown, fuel-gas and lube-oil systems) - scope TBD",False,arid,1.0
57672,Oakdale Renewable Energy Plant,Institutional Self-Generation (various),False,IA,MISO,IC,2.8,2010.0,15.0,,100.0,67.06349206349206,,,67.64705882352942,,83.6484593837535,low,LIKELY,67.29691876750701,True,False,False,,,,,0.0,3.0,,,,,,1.4935901455236575,0.7741935483870968,,proxy (LF variance),False,,0.0,UNATTRIBUTED,"Diagnostic visit (heat-balance walkdown, fuel-gas and lube-oil systems) - scope TBD",False,industrial,0.0
57788,US GSA Heating and Transmission,US GSA Heating and Transmission,False,DC,PJM,GT,10.8,2004.0,21.0,,100.0,80.64516129032259,,,46.90721649484536,,83.57499168606584,low,LIKELY,67.1499833721317,True,False,False,-0.7573653562840797,-0.13147130973900012,-0.7573653562840797,11.754491363299106,0.0,1.0,,,,,,0.482771324809613,0.11940298507462686,,proxy (LF variance),False,,0.0,UNATTRIBUTED,"Diagnostic visit (heat-balance walkdown, fuel-gas and lube-oil systems) - scope TBD",True,coastal,0.0
1239,Riverton,Algonquin / Liberty,False,KS,SWPP,GT,32.6,1988.0,37.0,,100.0,82.2072072072072,,,59.91379310344828,50.0,83.3135643480471,low,LIKELY,69.40820130475304,True,False,False,,,,,0.0,2.0,,,,,,1.3793262851253036,1.0,0.0,proxy (LF variance),False,,0.0,UNATTRIBUTED,"Diagnostic visit (heat-balance walkdown, fuel-gas and lube-oil systems) - scope TBD",False,inland,0.0
3469,T H Wharton,NRG Energy Group,False,TX,ERCO,CC,663.6000000000001,1972.0,53.0,91.13190730837789,67.44186046511628,96.42857142857143,95.23809523809523,88.09523809523809,89.36170212765957,28.26086956521739,82.9421081426764,high,LIKELY,86.09349074196436,True,False,False,1.6872114530819826,0.861761137009631,1.6872114530819826,25.415811561971697,0.0,4.0,1.4956298975286313,52602.5,73.39252085014797,0.27506297229219145,0.5536639857015192,0.7158816481604281,0.5903614457831325,0.0,CEMS,True,1.0103757198128207,0.0,UNATTRIBUTED,Diagnostic visit (heat-balance walkdown; condenser / cooling-water check if a summer penalty is present) - scope TBD,False,inland,1.0
117,West Phoenix,Pinnacle West / APS,False,AZ,AZPS,GT,106.2,1972.0,53.0,,90.9090909090909,76.66666666666667,,,93.54838709677419,38.88888888888889,82.77555614799014,low,LIKELY,75.99761051373956,True,False,False,,,,,0.0,5.0,,,,,,1.500213699601173,0.9577464788732394,0.0,proxy (LF variance),False,,0.0,UNATTRIBUTED,"Diagnostic visit (heat-balance walkdown, fuel-gas and lube-oil systems) - scope TBD",False,arid,2.0
260,Dynegy Moss Landing Power Plant Hybrid,Vistra Group,False,CA,CISO,CC,1398.0,2002.0,23.0,81.4814814814815,75.0,100.0,92.3076923076923,100.0,85.0,33.33333333333333,82.59188034188034,high,CONFIRMED,87.54985754985755,True,False,False,1.1897325992443717,0.20551054818548323,1.1897325992443717,2.187039204034358,1.0,3.0,0.5100143061516452,16399.0,13.989567102499832,0.07012622720897616,0.6304094927873427,0.376241038196378,0.08333333333333333,0.0,CEMS,True,1.0285945448943183,0.0,FOULING,Condenser performance test + circulating-water flow verification + circ-water pump vibration survey,False,coastal,3.0
3148,TalenEnergy Martins Creek,ArcLight Capital Partners,False,PA,PJM,GT,70.80000000000001,1971.0,54.0,,92.3076923076923,83.1081081081081,,,72.41379310344827,50.0,82.33548836997112,low,LIKELY,74.02531842187015,True,False,False,,,,,0.0,3.0,,,,,,1.5453090304178612,1.0,0.0,proxy (LF variance),False,,0.0,BOP_INTERMITTENT,"Diagnostic visit (heat-balance walkdown, fuel-gas and lube-oil systems) - scope TBD",False,inland,0.0
4078,Weston,We Energies,True,WI,MISO,GT,76.30000000000001,1969.0,56.0,,82.35294117647058,75.68493150684932,,,90.38461538461539,83.33333333333334,82.08382404595135,low,LIKELY,81.85955977051867,True,False,False,,,,,0.0,1.0,,,,,,1.3989751154361132,1.0,1.0,proxy (LF variance),False,,0.0,UNATTRIBUTED,"Diagnostic visit (heat-balance walkdown, fuel-gas and lube-oil systems) - scope TBD",False,inland,1.0
7397,Falling Spring,Borough of Chambersburg - (PA),False,PA,PJM,IC,7.2,1967.0,58.0,,90.0,81.28042843232717,,,60.1063829787234,,81.40540512544283,low,LIKELY,72.81081025088565,True,False,False,3.426840156243327,-1.3204740583646806,3.426840156243327,10.96671354725257,0.0,7.0,,,,,,1.117302161054254,1.0,,proxy (LF variance),False,,0.0,UNATTRIBUTED,"Diagnostic visit (heat-balance walkdown, fuel-gas and lube-oil systems) - scope TBD",False,inland,1.0
10030,Energy Center Dover,"Cartier Energy, LLC",False,DE,PJM,CC,118.0,1985.0,40.0,83.33333333333333,63.63636363636363,100.0,92.85714285714286,71.42857142857143,85.41666666666666,,81.37673729778993,high,LIKELY,90.99702380952381,True,False,False,2.38439578869478,0.23927309424581067,2.38439578869478,3.197574187720841,3.0,3.0,2.402542372881356,11340.0,73.78277153558052,0.19047619047619047,0.41409691629955947,0.8182508050384569,0.7857142857142857,,CEMS,True,1.0019501127251966,4302.442803111964,FOULING,Diagnostic visit (heat-balance walkdown; condenser / cooling-water check if a summer penalty is present) - scope TBD,True,coastal,0.0
8073,Beaver,Portland General Electric,True,OR,PGE,GT,24.5,2001.0,24.0,,93.33333333333333,90.32258064516128,,,57.21649484536082,35.714285714285715,80.70742581883252,low,LIKELY,70.18583622341521,True,False,False,-0.20176777443074723,-0.006102750194539953,-0.20176777443074723,14.705648893388265,0.0,2.0,,,,,,1.4154658841475425,0.8928571428571429,0.0,proxy (LF variance),False,,0.0,UNATTRIBUTED,"Diagnostic visit (heat-balance walkdown, fuel-gas and lube-oil systems) - scope TBD",False,coastal,0.0
55295,Blythe Energy Inc,AltaGas Blythe Operations Inc,False,CA,CISO,CC,591.0,2003.0,22.0,81.81818181818181,96.96969696969697,51.78571428571429,100.0,85.71428571428571,50.0,96.96969696969697,80.68993506493506,high,CONFIRMED,70.89345839345839,True,False,False,1.1886297024991452,0.3519771714679556,1.1886297024991452,6.1914512615147475,2.0,5.0,0.16074450084602368,2090.0,27.664134034677577,0.34210526315789475,0.2929474708171206,0.6978759526386505,0.30864197530864196,1.0,CEMS,True,1.0301450971393813,191154.7059661368,UNATTRIBUTED,Condenser performance test + circulating-water flow verification + circ-water pump vibration survey,False,arid,2.0
1743,St Clair,DTE Energy,True,MI,MISO,GT,18.5,1968.0,57.0,,84.61538461538461,80.4054054054054,,,86.63793103448276,50.0,80.68809103291862,low,LIKELY,77.41534638086362,True,False,False,,,,,0.0,4.0,,,,,,1.2541871518472427,1.0,0.0,proxy (LF variance),False,,0.0,UNATTRIBUTED,"Diagnostic visit (heat-balance walkdown, fuel-gas and lube-oil systems) - scope TBD",False,inland,0.0
6085,R M Schahfer,NiSource Group,False,IN,MISO,GT,258.0,1979.0,46.0,,90.0,40.26548672566371,91.1504424778761,87.61061946902655,97.41379310344827,85.29411764705883,80.0592620325518,high,LIKELY,74.53662982841392,True,False,False,-3.7211899792820082,,-3.7211899792820082,30.987670945882083,0.0,3.0,0.3430232558139535,4071.0,97.62202753441802,0.3672316384180791,0.6591639871382636,1.717803128908308,0.9836065573770492,1.0,CEMS,True,1.0042956999571164,0.0,UNATTRIBUTED,"Diagnostic visit (heat-balance walkdown, fuel-gas and lube-oil systems) - scope TBD",False,inland,3.0
64020,West Riverside Energy Center,Alliant Energy,True,WI,MISO,CC,723.2,2020.0,5.0,98.50746268656717,89.70588235294117,72.79411764705883,,,5.147058823529411,91.17647058823529,79.96630170944584,low,CONFIRMED,53.30882352941177,True,False,False,3.7358253141001043,1.606077764518289,3.7358253141001043,0.5130463039464721,2.0,6.0,,,,,,0.4415460379096469,0.07462686567164178,1.0,proxy (LF variance),False,,0.0,UNATTRIBUTED,Condenser performance test + circulating-water flow verification + circ-water pump vibration survey,False,inland,3.0
57267,Marsh Landing Generating Station,Clearway Energy Operating LLC,True,CA,CISO,GT,828.0,2013.0,12.0,,100.0,32.14285714285714,92.85714285714286,92.85714285714286,80.0,80.0,79.64285714285714,high,LIKELY,68.33333333333333,True,False,False,-0.16399223091798643,1.1794416420481428,-0.16399223091798643,10.552865836006053,0.0,6.0,0.10567632850241546,1050.0,97.5800156128025,0.4,0.45081250000000006,1.3158801976243497,0.984375,0.8554216867469879,CEMS,True,1.0025421081933363,0.0,UNATTRIBUTED,"Diagnostic visit (heat-balance walkdown, fuel-gas and lube-oil systems) - scope TBD",False,coastal,4.0
6559,George M Sullivan Generation Plant 2,Chugach Electric Assn Inc,False,AK,,GT,195.2,1979.0,46.0,,95.83333333333334,63.84615384615385,,,86.36363636363636,30.303030303030305,79.43049374867556,low,LIKELY,65.76146076146077,True,False,False,-3.230445206892085e-05,-0.0001361503750336623,-3.230445206892085e-05,3.0296772613642693,0.0,2.0,,,,,,1.8032052924868687,0.8,0.0,proxy (LF variance),False,,0.0,UNATTRIBUTED,"Diagnostic visit (heat-balance walkdown, fuel-gas and lube-oil systems) - scope TBD",False,coastal,2.0
2322,Clark (NVE),NV Energy (BHE),False,NV,NEVP,CC,578.8,1979.0,46.0,70.0,100.0,77.27272727272728,,,81.81818181818183,27.77777777777778,79.0136660724896,low,LIKELY,70.53872053872054,True,False,False,-1.12894144116287,1.7533850708320704,-1.12894144116287,23.519063541216127,1.0,6.0,,,,,,0.834653749156248,0.48333333333333334,0.0,proxy (LF variance),False,,44208.06286462379,UNATTRIBUTED,Diagnostic visit (heat-balance walkdown; condenser / cooling-water check if a summer penalty is present) - scope TBD,False,arid,1.0
634,P L Bartow,Duke Energy Group,False,FL,FPC,GT,110.8,1972.0,53.0,,91.66666666666666,61.53846153846154,,,97.72727272727273,30.303030303030305,78.97329942784488,low,LIKELY,68.3954933954934,True,False,False,0.7321652111672146,-0.4458526391990933,0.7321652111672146,32.142169944420246,0.0,7.0,,,,,,0.7076962960257398,1.0,0.0,proxy (LF variance),False,,0.0,UNATTRIBUTED,"Diagnostic visit (heat-balance walkdown, fuel-gas and lube-oil systems) - scope TBD",False,coastal,2.0
673,Tom G Smith,Municipal / Public Utility (various),False,FL,FMPP,CC,31.4,1978.0,47.0,50.0,98.48484848484848,95.74468085106383,,,89.58333333333334,,78.67655947775629,low,LIKELY,93.28014184397163,True,False,True,,,,,0.0,3.0,,,,,,1.8650363946499182,0.9642857142857143,,proxy (LF variance),False,,0.0,UNATTRIBUTED,Diagnostic visit (heat-balance walkdown; condenser / cooling-water check if a summer penalty is present) - scope TBD,False,coastal,0.0
55320,Wise County Power LLC,Wise County Power Company LLC,False,TX,ERCO,CC,821.7,2004.0,21.0,69.40298507462687,77.94117647058823,95.3125,98.4375,93.75,48.529411764705884,91.17647058823529,78.54607934591748,high,LIKELY,84.97753267973854,True,False,False,1.1019117135898258,0.33883748461941304,1.1019117135898258,3.7272432758357543,1.0,3.0,0.21784106121455518,3759.0,14.492753623188406,0.0446927374301676,0.27020506634499397,0.43415303949307393,0.08641975308641975,1.0,CEMS,True,1.000250304217261,124740.91374758755,UNATTRIBUTED,Diagnostic visit (heat-balance walkdown; condenser / cooling-water check if a summer penalty is present) - scope TBD,False,inland,3.0
3548,Decker Creek,Austin Energy,False,TX,ERCO,GT,206.0,1988.0,37.0,,76.08695652173914,94.96124031007753,95.34883720930233,62.01550387596899,77.36486486486487,26.041666666666668,78.48593415927843,high,LIKELY,79.81869951346695,True,False,False,,,,,0.0,1.0,5.201456310679611,39645.5,184.3426883308715,0.19178721418572095,0.5638999999999998,0.28469872137004887,1.0,0.0,CEMS,True,,0.0,UNATTRIBUTED,"Diagnostic visit (heat-balance walkdown, fuel-gas and lube-oil systems) - scope TBD",False,inland,2.0
58236,Marshalltown Generating Station,Alliant Energy,True,IA,MISO,CC,705.9,2017.0,8.0,73.88059701492537,95.58823529411765,82.8125,93.75,84.375,18.38235294117647,91.17647058823529,78.47392175153644,high,LIKELY,72.0281862745098,True,False,False,1.0539860833963632,1.5316378617448243,1.0539860833963632,-2.7048845623791506,0.0,7.0,0.2330358407706474,1316.0,10.271557044612942,0.08206686930091185,0.2539356605065024,0.44818640692029765,0.08641975308641975,1.0,CEMS,True,1.1441363467988204,0.0,UNATTRIBUTED,Diagnostic visit (heat-balance walkdown; condenser / cooling-water check if a summer penalty is present) - scope TBD,False,inland,3.0
55040,Mid-Georgia Cogeneration Facility,"Mid-Georgia Cogen, LP",False,GA,SOCO,CC,323.0,1997.0,28.0,62.35505797680928,82.25806451612904,74.59677419354838,100.0,99.19354838709677,82.67716535433071,94.35483870967742,78.40568554137907,high,LIKELY,86.96589337623121,True,False,False,2.616189666663356,-0.08024309166706933,2.616189666663356,-11.309146432333817,0.0,2.0,0.19814241486068113,1792.0,78.06244995996798,0.265625,0.4577586206896551,1.1865546959437985,0.8266666666666667,1.0,CEMS,True,1.0171880698643028,0.0,FOULING,Diagnostic visit (heat-balance walkdown; condenser / cooling-water check if a summer penalty is present) - scope TBD,True,inland,2.0
3140,Brunner Island,Talen Energy Group,False,PA,PJM,ST,1616.1,1961.0,64.0,70.0,95.45454545454545,62.0,,,76.0,96.0,78.31016042780747,low,LIKELY,72.33333333333333,True,False,False,1.0927922816496514,-0.07046417679111178,1.0927922816496514,7.4580174283834415,0.0,6.0,,,,,,1.0389404192896519,0.5975609756097561,1.0,proxy (LF variance),False,,0.0,UNATTRIBUTED,Diagnostic visit (heat-balance walkdown; condenser / cooling-water check if a summer penalty is present) - scope TBD,False,inland,3.0
862,Grand Tower Energy Center LLC,Mainline Generation LLC,False,IL,MISO,CC,640.9,1951.0,74.0,50.0,94.11764705882352,94.85294117647058,,,100.0,73.52941176470588,78.15743944636678,low,LIKELY,93.01470588235294,True,False,True,,,,,0.0,1.0,,,,,,0.7233777081042125,0.391304347826087,0.5217391304347826,proxy (LF variance),False,,0.0,UNATTRIBUTED,Diagnostic visit (heat-balance walkdown; condenser / cooling-water check if a summer penalty is present) - scope TBD,False,inland,3.0
2963,Northeastern,"American Electric Power Company, Inc.",True,OK,SWPP,CC,527.0,1961.0,64.0,94.70211915233907,99.19354838709677,35.88709677419355,37.096774193548384,47.58064516129033,97.24409448818898,75.0,78.1552064848432,high,CONFIRMED,55.43596364970508,True,False,False,3.1349017711523133,0.9405850608864931,3.1349017711523133,9.301170322821136,1.0,7.0,0.018026565464895637,608.0,0.77246173900449,0.15789473684210525,0.16057422969187624,0.40276041735827395,0.05555555555555555,0.034625301204819325,CEMS,True,1.0072417414613943,0.0,UNATTRIBUTED,Condenser performance test + circulating-water flow verification + circ-water pump vibration survey,False,inland,2.0
10339,Southside Water Reclamation Plant,Albuquerque City of,False,NM,PNM,IC,6.6,1987.0,38.0,,80.0,64.47368421052632,,,92.85714285714286,,77.91353383458646,low,LIKELY,75.82706766917293,True,False,False,4.600847799920179,-0.03646113602080205,4.600847799920179,11.030960335148295,0.0,3.0,,,,,,0.36047532666541104,0.011904761904761904,,proxy (LF variance),False,,0.0,UNATTRIBUTED,"Diagnostic visit (heat-balance walkdown, fuel-gas and lube-oil systems) - scope TBD",True,arid,0.0
60928,New Orleans Power,Entergy Group,False,LA,MISO,IC,131.6,2020.0,5.0,,85.71428571428571,90.0,,,40.0,75.0,77.59740259740259,low,LIKELY,70.83333333333334,True,False,False,-5.949133891795536,5.367813433867053,-5.949133891795536,29.89305652049708,0.0,3.0,,,,,,0.655317918089649,0.5208333333333334,0.11933749999999999,proxy (LF variance),False,,0.0,UNATTRIBUTED,"Diagnostic visit (heat-balance walkdown, fuel-gas and lube-oil systems) - scope TBD",False,coastal,3.0
55127,Manchief Electric Generating Station,Xcel Energy Group,False,CO,PSCO,GT,300.0,2000.0,25.0,,100.0,45.83333333333333,83.33333333333334,33.33333333333333,79.16666666666666,83.33333333333334,77.08333333333331,high,LIKELY,64.35185185185185,True,False,False,-3.4007711042881623,-0.7801016118358728,-3.4007711042881623,6.93067044182023,0.0,5.0,0.5366666666666666,4025.0,69.96904024767801,0.4254658385093168,0.3226724137931034,0.5766938036807238,0.7530864197530864,1.0,CEMS,True,0.9999842652009082,0.0,UNATTRIBUTED,"Diagnostic visit (heat-balance walkdown, fuel-gas and lube-oil systems) - scope TBD",False,arid,3.0
126,H Wilson Sundt Generating Station,Fortis Group (TEP/UNS),False,AZ,TEPC,IC,188.00000000000003,2019.0,6.0,,100.0,50.0,,,80.0,37.5,77.04545454545453,low,LOW,57.91666666666667,True,False,False,-1.663716494460366,-1.6434119745385691,-1.663716494460366,-9.80116369004519,0.0,5.0,,,,,,0.3576583356844576,0.057971014492753624,0.0,proxy (LF variance),False,,0.0,UNATTRIBUTED,No action,True,arid,3.0
2500,Ravenswood,LS Power Group,False,NY,NYIS,ST,1827.0,1963.0,62.0,90.0,85.71428571428571,50.0,42.857142857142854,57.14285714285714,100.0,75.0,76.82142857142857,high,CONFIRMED,63.095238095238095,True,False,False,0.861760800829392,1.0659239045749096,0.861760800829392,7.8686935840209475,0.0,4.0,0.0002736726874657909,31.0,0.3469010175763182,0.0,0.26633896427582376,1.276428453698845,0.9117647058823529,0.9642857142857143,CEMS,True,1.0186730104697332,0.0,UNATTRIBUTED,Condenser performance test + circulating-water flow verification + circ-water pump vibration survey,False,coastal,4.0
4939,Barney M Davis,CPS Energy,False,TX,ERCO,CC,730.2,1976.0,49.0,90.6779661016949,96.61016949152543,42.241379310344826,48.275862068965516,68.96551724137932,90.9090909090909,32.03125,76.66047275981616,high,CONFIRMED,56.23231234761407,True,False,False,2.6114352713822275,0.5158985346263264,2.6114352713822275,10.207022069889575,3.0,7.0,0.04245412215831279,1519.0,1.6187516187516189,0.1774193548387097,0.21540762902019447,0.7236494173846356,0.46153846153846156,0.0,CEMS,True,1.0169687508277407,474503.2422730952,UNATTRIBUTED,Condenser performance test + circulating-water flow verification + circ-water pump vibration survey,False,coastal,2.0
63931,CPV Three Rivers Energy Center,CPV / Competitive Power Ventures,False,IL,PJM,CC,1300.0,2023.0,2.0,66.07142857142857,96.42857142857143,98.21428571428572,96.42857142857143,96.42857142857143,13.793103448275861,41.37931034482759,76.57327586206897,high,LIKELY,72.54378762999453,True,False,False,0.7297561265951533,4.157751772433288,0.7297561265951533,-0.7351211756571621,0.0,3.0,0.07307692307692308,190.0,3.4953456712903344,0.11052631578947368,0.2297244858362437,0.3295360836620014,0.03225806451612903,0.0,CEMS,True,0.9810974315391261,0.0,UNATTRIBUTED,Diagnostic visit (heat-balance walkdown; condenser / cooling-water check if a summer penalty is present) - scope TBD,False,inland,4.0
52151,Sylvamo Corporation Eastover Facility,Sylvamo Corporation - Eastover,False,SC,SCEG,ST,109.6,1984.0,41.0,63.888888888888886,91.30434782608695,83.33333333333333,,,66.66666666666666,,76.44927536231883,low,LIKELY,76.66666666666666,True,False,False,-0.27156260308943136,,-0.27156260308943136,-41.3476636717818,0.0,2.0,,,,,,0.32789270897082295,1.0,,proxy (LF variance),False,,0.0,UNATTRIBUTED,Diagnostic visit (heat-balance walkdown; condenser / cooling-water check if a summer penalty is present) - scope TBD,True,industrial,1.0
55200,Arapahoe Combustion Turbine Project,"SWG Arapahoe, LLC",False,CO,PSCO,CC,194.0,2000.0,25.0,80.0,81.81818181818183,75.0,90.0,60.0,45.45454545454545,,76.05263157894737,high,CONFIRMED,69.48863636363636,True,False,False,2.12730751252198,0.17454897964210286,2.12730751252198,22.056147181031534,0.0,4.0,1.2809278350515463,6212.5,20.555877243775335,0.158953722334004,0.245136186770428,0.4634692458452941,0.5476190476190477,,CEMS,True,1.0012352094960066,0.0,FOULING,Condenser performance test + circulating-water flow verification + circ-water pump vibration survey,False,arid,1.0
55077,Desert Star Energy Center,Sempra Group,False,NV,CISO,CC,537.3,2000.0,25.0,77.27272727272728,84.84848484848484,60.714285714285715,67.85714285714286,100.0,84.84848484848484,42.42424242424242,75.89285714285715,high,CONFIRMED,69.997594997595,True,False,False,2.6388753763457045,-0.14404276770880403,2.6388753763457045,8.75919544795381,4.0,5.0,0.19449097338544577,2612.5,5.720152537400997,0.14832535885167464,0.5041782729805014,0.829381979500108,0.4268292682926829,0.0,CEMS,True,0.9508614170969113,244273.22362474757,UNATTRIBUTED,Condenser performance test + circulating-water flow verification + circ-water pump vibration survey,False,arid,2.0
